job_id,arrival_time,job_type,subtype,priority_class,complexity_score,priority_level,status,machine_number,queue_entry_time,start_time,completion_time,wait_to_machine,total_time_in_system,rejection_reason,rejection_time,processing_time
1,0.589,Rush,SingleItem,High,3.815,2.89,completed,0.0,,0.7684855050143957,3.8654855050143957,0.0,3.2769213136079363,,,3.097
2,0.812,Precision,MultiAxis,Standard,5.059,2.645,completed,1.0,,1.0765959289161722,7.7675959289161725,0.0,6.955594837009573,,,6.691
3,1.936,Standard,TwoOp,Standard,3.266,2.133,completed,2.0,,2.2467397817655037,4.5467397817655035,0.0,2.6104403525753033,,,2.3
4,3.495,Custom,Prototype,Low,6.155,2.359,completed,3.0,,3.696274228284466,8.757274228284466,0.0,5.262475158122863,,,5.061
5,3.752,Rush,SingleItem,Critical,4.118,4.177,rejected,0.0,,4.058006333770269,,0.0,2.701224102113744,quality_reject,6.4530063337702686,2.395
6,3.871,Standard,ThreeOp,Standard,2.603,1.944,completed,6.0,,4.117029473471539,6.891029473471539,0.0,3.0199897043757393,,,2.774
7,4.247,Rush,SmallLot,Low,4.263,1.818,completed,4.0,,4.4779308422038575,7.412930842203858,0.0,3.1655791009284844,,,2.935
8,4.46,Bulk,MediumBatch,High,2.78,2.594,completed,2.0,,4.767950093979367,5.6009500939793675,0.0,1.140623023279467,,,0.833
9,4.56,Bulk,LargeBatch,Critical,1.823,3.521,completed,5.0,,4.850744107189345,6.098744107189345,0.0,1.5386205431246145,,,1.248
10,4.932,Standard,SingleOp,Critical,3.313,3.947,completed,7.0,,5.132602296695234,8.772602296695235,0.0,3.8407649234536647,,,3.64
11,5.176,Precision,UltraPrecision,Standard,5.192,2.684,rejected,8.0,,5.313262641559519,,0.0,3.879956267985504,quality_reject,9.056262641559519,3.743
12,5.198,Standard,ThreeOp,Critical,3.508,4.002,completed,9.0,,5.482056310309979,8.289056310309979,0.0,3.0906065496409125,,,2.807
13,5.57,Rush,SmallLot,Critical,4.084,4.167,rejected,2.0,,5.688287160133064,,0.0,2.053591083904397,quality_reject,7.623287160133064,1.935
14,5.852,Custom,Prototype,Low,5.508,2.174,completed,5.0,,6.124601036106302,12.753601036106302,0.0,6.901341057980175,,,6.629
15,5.974,Bulk,LargeBatch,Critical,1.357,3.388,completed,6.0,6.304096608899913,6.891029473471539,9.67902947347154,0.5869328645716259,3.704558333941919,,,2.788
16,6.044,Precision,UltraPrecision,Standard,5.364,2.733,completed,0.0,6.275790525510977,6.4530063337702686,11.25000633377027,0.17721580825929184,5.205658187536154,,,4.797
17,7.833,Standard,ThreeOp,Standard,2.426,1.893,completed,1.0,,8.118656538464622,12.279656538464621,0.0,4.446666411505048,,,4.161
18,9.044,Rush,SingleItem,High,3.279,2.737,completed,2.0,,9.237837167451671,11.39883716745167,0.0,2.35490140014244,,,2.161
19,9.19,Standard,SingleOp,High,3.872,2.906,completed,3.0,,9.427247352744038,11.614247352744037,0.0,2.4246751325475806,,,2.187
20,9.559,Precision,UltraPrecision,High,5.583,3.395,rejected,4.0,,9.860348096277946,,0.0,6.293655930408649,quality_reject,15.852348096277936,3.192
21,9.807,Precision,TightTolerance,Standard,5.86,2.874,completed,6.0,,9.940780368589314,12.696780368589314,0.0,2.889395958506933,,,2.756
22,10.122,Custom,OneOff,Standard,6.414,3.033,completed,7.0,,10.29630919667681,16.75930919667681,0.0,6.637350338966289,,,6.463
23,10.466,Rush,SingleItem,Critical,3.99,4.14,completed,8.0,,10.72596071739929,11.971960717399291,0.0,1.5062172197250572,,,1.246
24,10.724,Bulk,MediumBatch,Low,1.775,1.107,completed,9.0,,10.90752680733219,12.39952680733219,0.0,1.6760041839015614,,,1.492
25,11.169,Precision,UltraPrecision,High,4.738,3.154,completed,0.0,,11.448690857538367,16.793690857538365,0.0,5.625141192243211,,,5.345
26,11.831,Bulk,LargeBatch,Standard,2.401,1.886,completed,2.0,,11.975455685405109,14.440455685405109,0.0,2.609551735216524,,,2.465
27,12.305,Custom,Prototype,Low,5.694,2.227,completed,1.0,,12.598975383240997,18.656975383240997,0.0,6.3515098704981465,,,6.058
28,13.628,Custom,OneOff,Critical,5.354,4.53,completed,3.0,,13.87028402170768,19.36928402170768,0.0,5.741062853270845,,,5.499
29,13.737,Rush,SmallLot,Low,4.638,1.925,completed,5.0,,14.033053829034728,15.274053829034727,0.0,1.5372798782443802,,,1.241
30,14.139,Rush,SmallLot,Standard,3.84,2.297,completed,8.0,,14.431210830211942,16.281210830211943,0.0,2.1425779474652717,,,1.85
31,14.14,Bulk,SmallBatch,High,1.503,2.229,completed,6.0,,14.33817370491439,16.31417370491439,0.0,2.174310250679726,,,1.976
32,14.295,Rush,SingleItem,Standard,3.208,2.116,completed,2.0,,14.524846380067176,16.153846380067176,0.0,1.8591739813133454,,,1.629
33,15.101,Standard,SingleOp,Standard,3.313,2.146,completed,5.0,,15.344645697319889,18.25564569731989,0.0,3.154596875435221,,,2.911
34,15.906,Standard,TwoOp,High,3.825,2.893,completed,4.0,,16.05309710567932,19.96309710567932,0.0,4.057280860489207,,,3.91
35,16.376,Standard,ThreeOp,High,3.376,2.765,completed,2.0,,16.59975003002431,17.79075003002431,0.0,1.4145723824813814,,,1.191
36,16.911,Precision,MultiAxis,Standard,4.716,2.547,completed,0.0,,17.067959234080885,19.478959234080886,0.0,2.567761230324944,,,2.411
37,17.181,Precision,UltraPrecision,Low,4.435,1.867,completed,6.0,,17.526722886355795,20.240722886355794,0.0,3.059974283471224,,,2.714
38,17.844,Precision,UltraPrecision,Low,5.21,2.089,rejected,7.0,,18.00827859772814,,0.0,3.7196415779055947,quality_reject,21.56327859772814,3.555
39,17.884,Standard,ThreeOp,Critical,3.431,3.98,completed,2.0,,17.996457529859885,20.165457529859886,0.0,2.281354536715444,,,2.169
40,17.935,Custom,Prototype,Standard,5.355,2.73,completed,8.0,,18.08684980210594,23.49784980210594,0.0,5.562683272977495,,,5.411
41,18.146,Standard,TwoOp,Low,2.678,1.365,completed,5.0,,18.33539334317116,21.80139334317116,0.0,3.6552488718318052,,,3.466
42,18.299,Standard,ThreeOp,Standard,3.709,2.26,completed,9.0,,18.443765118632754,22.928765118632754,0.0,4.629853068160411,,,4.485
43,21.008,Standard,ThreeOp,Low,2.227,1.236,rejected,0.0,,21.177179725180714,,0.0,3.094714739969497,quality_reject,24.103179725180716,2.926
44,21.358,Standard,SingleOp,Standard,2.967,2.048,completed,1.0,,21.569966782017442,24.608966782017443,0.0,3.251070755661491,,,3.039
45,21.52,Custom,EngineeringChange,Standard,6.092,2.941,rejected,2.0,,21.741742646343692,,0.0,8.055090544668488,quality_reject,29.574742646343694,7.833
46,22.049,Precision,UltraPrecision,Low,4.997,2.028,rejected,3.0,,22.266212968124325,,0.0,8.061978285375805,quality_reject,30.111212968124324,7.845
47,22.437,Precision,MultiAxis,High,5.746,3.442,completed,4.0,,22.84767445882837,26.59567445882837,0.0,4.158484418956352,,,3.748
48,22.89,Standard,TwoOp,Low,3.439,1.583,completed,5.0,,23.084498167852576,27.775498167852575,0.0,4.88508640422469,,,4.691
49,23.636,Precision,UltraPrecision,Standard,5.148,2.671,completed,6.0,,23.80686664720516,29.025866647205163,0.0,5.389502174618411,,,5.219
50,23.795,Rush,SmallLot,Standard,4.362,2.446,completed,7.0,,23.976969507063114,26.084969507063114,0.0,2.290242702151076,,,2.108
51,24.19,Standard,ThreeOp,Standard,3.579,2.223,completed,0.0,,24.29605501773503,27.22105501773503,0.0,3.03138761774008,,,2.925
52,24.192,Standard,ThreeOp,Standard,3.098,2.085,completed,8.0,,24.398928359460168,27.62292835946017,0.0,3.431188662649948,,,3.224
53,24.742,Bulk,LargeBatch,Standard,1.955,1.759,completed,1.0,,25.04900487207458,26.70900487207458,0.0,1.966660234393629,,,1.66
54,25.535,Standard,TwoOp,High,2.459,2.503,completed,9.0,,25.688979253439182,28.67897925343918,0.0,3.1437753167913094,,,2.99
55,26.054,Precision,TightTolerance,High,5.289,3.311,rejected,,26.31111458099585,,,,0.5066636408064582,timeout,26.561161098549,5.576
56,26.118,Bulk,SmallBatch,High,2.027,2.379,completed,7.0,,26.310161726877194,28.236161726877192,0.0,2.1186241028771526,,,1.926
57,26.237,Standard,TwoOp,Standard,2.844,2.012,completed,4.0,26.56880456736524,26.59567445882837,28.46767445882837,0.02686989146312868,2.23071657492795,,,1.872
58,26.372,Custom,OneOff,Standard,5.8,2.857,completed,1.0,,26.831607360579284,31.041607360579285,0.0,4.669806463929362,,,4.21
59,29.135,Precision,MultiAxis,Low,4.387,1.853,completed,0.0,,29.346443293958696,34.806443293958694,0.0,5.671058736075192,,,5.46
60,30.324,Bulk,SmallBatch,Low,1.758,1.102,completed,2.0,,30.60868377856301,32.18268377856301,0.0,1.8587339818341349,,,1.574
61,30.667,Standard,TwoOp,Standard,3.43,2.18,completed,3.0,,30.771259308848677,33.27425930884868,0.0,2.6067940150279014,,,2.503
62,31.602,Standard,TwoOp,Standard,3.328,2.151,completed,1.0,,31.69537479135942,33.54237479135942,0.0,1.9404431112514757,,,1.847
63,31.729,Standard,ThreeOp,Low,3.187,1.51,completed,4.0,,31.91766818285421,35.18766818285421,0.0,3.458258502971834,,,3.27
64,31.995,Bulk,SmallBatch,High,1.312,2.175,completed,2.0,,32.2124504237862,34.0224504237862,0.0,2.0270075228373265,,,1.81
65,32.433,Bulk,MediumBatch,Standard,2.035,1.782,completed,5.0,,32.77632354619084,33.850323546190836,0.0,1.4170905027206544,,,1.074
66,33.177,Precision,TightTolerance,Low,4.932,2.009,completed,3.0,,33.385038698491385,36.59703869849139,0.0,3.420289377129599,,,3.212
67,33.547,Precision,UltraPrecision,Low,4.365,1.847,completed,1.0,,33.786402022544976,40.463402022544976,0.0,6.916011765873414,,,6.677
68,33.589,Standard,TwoOp,Low,2.933,1.438,completed,5.0,,33.87320007925442,37.875200079254434,0.0,4.286364784135635,,,2.902
69,34.515,Standard,TwoOp,Standard,3.609,2.231,completed,2.0,,34.7623214388977,36.9253214388977,0.0,2.4099176078757836,,,2.163
70,34.785,Custom,EngineeringChange,Standard,6.248,2.985,completed,0.0,,35.10201543943337,42.912015439433375,0.0,8.127386773140643,,,7.81
71,35.041,Standard,ThreeOp,High,2.401,2.486,completed,4.0,,35.24532962912293,38.63132962912293,0.0,3.590694259585767,,,3.386
72,35.732,Custom,Prototype,High,6.807,3.745,completed,6.0,,35.923181433272866,39.911181433272866,0.0,4.179465023419127,,,3.988
73,36.897,Bulk,SmallBatch,Low,2.237,1.239,completed,2.0,,37.112016097545705,38.700016097545706,0.0,1.802925406946386,,,1.588
74,37.275,Precision,UltraPrecision,Low,4.576,1.908,completed,3.0,,37.49678340041345,42.357783400413446,0.0,5.082371127809921,,,4.861
75,37.464,Custom,OneOff,Standard,5.272,2.706,completed,7.0,,37.71090515422138,41.745905154221376,0.0,4.282300199768805,,,4.035
76,37.632,Precision,MultiAxis,High,4.373,3.049,completed,8.0,,37.872350267923515,44.55935026792354,0.0,6.926982199350341,,,4.687
77,38.236,Bulk,SmallBatch,Standard,2.528,1.922,completed,5.0,,38.52427285476067,39.88127285476067,0.0,1.6455277347184065,,,1.357
78,38.468,Standard,ThreeOp,Standard,2.544,1.927,completed,4.0,,38.82099381193147,40.73099381193147,0.0,2.2626048733388444,,,1.91
79,38.54,Custom,EngineeringChange,Low,5.903,2.287,completed,2.0,,38.76537182368334,42.87737182368334,0.0,4.337373392905114,,,4.112
80,38.541,Rush,SmallLot,Low,3.033,1.466,completed,9.0,,38.85075544564142,40.56275544564142,0.0,2.0212558327129244,,,1.712
81,38.577,Standard,ThreeOp,Standard,3.153,2.101,completed,5.0,38.88882146227672,39.88127285476067,42.214272854760665,0.9924513924839502,3.6367946334123644,,,2.333
82,39.223,Standard,ThreeOp,Low,2.57,1.334,completed,1.0,39.42365666483556,40.463402022544976,43.85940202254498,1.039745357709414,4.636707523381503,,,3.396
83,39.239,Custom,OneOff,Standard,5.76,2.846,completed,6.0,39.4089440740692,39.911181433272866,45.796181433272864,0.5022373592036686,6.557603001927497,,,5.885
84,40.874,Bulk,LargeBatch,Low,2.085,1.196,completed,4.0,,41.12476035980131,44.63876035980134,0.0,3.764739600261848,,,1.514
85,40.934,Precision,TightTolerance,Critical,4.297,4.228,completed,9.0,,41.319856025471715,45.158856025471714,0.0,4.224449219778563,,,3.839
86,41.37,Bulk,MediumBatch,Standard,1.903,1.744,completed,7.0,41.641965883450986,41.745905154221376,43.24390515422137,0.10393927077038967,1.8737944302868712,,,1.498
87,42.235,Rush,SmallLot,High,3.927,2.922,completed,3.0,,42.48339543597792,43.95639543597792,0.0,1.721622752886958,,,1.473
88,42.573,Standard,ThreeOp,Standard,3.47,2.191,completed,5.0,,42.71901387510792,45.35401387510792,0.0,2.780592107050275,,,2.635
89,42.917,Rush,SingleItem,High,4.165,2.99,completed,0.0,,43.31841879341302,47.38141879341302,0.0,4.464302866846417,,,4.063
90,43.543,Standard,TwoOp,High,3.375,2.764,completed,2.0,,43.65220570738969,46.812205707389694,0.0,3.269442754796927,,,3.16
91,43.877,Bulk,LargeBatch,Standard,2.183,1.824,rejected,1.0,,44.1929239374382,,0.0,1.372518585482311,quality_reject,45.249923937438204,1.057
92,44.168,Bulk,MediumBatch,Standard,2.262,1.846,completed,3.0,,44.489259182760165,45.53125918276017,0.0,1.3629911571473627,,,1.042
93,44.976,Precision,UltraPrecision,High,5.112,3.261,completed,1.0,,45.25508735389725,49.39308735389725,0.0,4.417248631402224,,,4.138
94,45.053,Custom,Prototype,Standard,6.87,3.163,completed,4.0,,45.37116378700219,51.06016378700219,0.0,6.007530094994834,,,5.689
95,45.151,Custom,OneOff,High,6.914,3.775,completed,5.0,,45.3853856885698,49.9343856885698,0.0,4.783107385093139,,,4.549
96,45.18,Standard,SingleOp,Low,3.033,1.466,rejected,7.0,,45.41715153669354,,0.0,3.5452680166191044,quality_reject,48.72515153669354,3.308
97,45.328,Precision,MultiAxis,Low,4.95,2.014,completed,3.0,,45.61714977711654,49.685149777116536,0.0,4.356662481094347,,,4.068
98,45.362,Standard,TwoOp,High,3.725,2.864,completed,8.0,,45.68388528063179,48.43188528063179,0.0,3.0693994045466084,,,2.748
99,45.573,Rush,SingleItem,Low,3.094,1.484,completed,6.0,,45.91341530972674,48.83741530972674,0.0,3.2640902710233917,,,2.924
100,45.851,Rush,SingleItem,High,3.952,2.929,rejected,2.0,46.11620918436911,46.812205707389694,,0.6959965230205825,3.7212173922969143,quality_reject,49.57220570738969,2.76
101,45.858,Rush,SmallLot,Standard,4.37,2.448,completed,9.0,,46.02660322907241,48.280603229072405,0.0,2.4222786980537734,,,2.254
102,46.118,Standard,SingleOp,High,3.473,2.792,completed,0.0,46.38882436275985,47.38141879341302,53.90541879341302,0.9925944306531704,7.787835953151472,,,6.524
103,46.164,Rush,SingleItem,Critical,3.751,4.072,rejected,,46.52999480506574,,,,0.9839838756028598,timeout,47.14832281950292,2.314
104,46.168,Custom,Prototype,Critical,6.733,4.924,rejected,,46.26333956257665,,,,0.3012952068655963,timeout,46.46900525880143,5.823
105,46.24,Precision,UltraPrecision,High,5.412,3.346,completed,9.0,46.6151268790536,48.280603229072405,52.8726032290724,1.6654763500188068,6.632112352009024,,,4.592
106,46.828,Precision,TightTolerance,Standard,5.573,2.792,completed,8.0,47.04188768616573,48.43188528063179,52.14888528063179,1.3899975944660596,5.3208880584612075,,,3.717
107,47.998,Bulk,LargeBatch,Standard,1.422,1.606,rejected,,48.17691860390935,,,,0.6025079173319412,timeout,48.60064771843081,1.152
108,48.037,Precision,UltraPrecision,Low,5.118,2.062,completed,7.0,48.57423914098966,48.72515153669354,51.165151536693536,0.1509123957038767,3.127703971089865,,,2.44
109,48.477,Precision,TightTolerance,Critical,4.185,4.196,rejected,,48.69873920557052,,,,0.29114256724790266,timeout,48.76838383188926,5.561
110,48.96,Standard,TwoOp,High,3.211,2.717,rejected,6.0,,49.09805889139848,,0.0,3.6134086603900144,quality_reject,52.57305889139848,3.475
111,49.095,Standard,ThreeOp,Low,2.306,1.259,completed,1.0,,49.47935931912535,53.85335931912535,0.0,4.758658881007797,,,4.374
112,49.458,Rush,SmallLot,Standard,4.335,2.439,completed,2.0,,49.712917561517074,51.73591756151708,0.0,2.277735629094586,,,2.023
113,49.615,Bulk,LargeBatch,High,1.924,2.35,completed,3.0,,49.869760326788764,53.183760326788764,0.0,3.5684843487719604,,,3.314
114,51.947,Precision,UltraPrecision,High,5.526,3.379,completed,2.0,,52.22396889709659,55.16396889709659,0.0,3.217420295060492,,,2.94
115,52.45,Precision,TightTolerance,Standard,5.721,2.835,completed,4.0,,52.65906826038142,56.10906826038142,0.0,3.6595457690789033,,,3.45
116,53.002,Bulk,SmallBatch,Standard,2.353,1.872,completed,5.0,,53.15153867641208,54.80753867641208,0.0,1.8059831106756548,,,1.656
117,54.519,Precision,MultiAxis,Standard,4.792,2.569,completed,0.0,,54.725578871675786,58.82457887167578,0.0,4.305599717577849,,,4.099
118,54.522,Rush,SingleItem,High,4.619,3.12,rejected,1.0,,54.84750609874334,,0.0,4.329332605120975,quality_reject,58.851506098743336,4.004
119,56.714,Bulk,LargeBatch,Standard,1.075,1.507,completed,2.0,,56.86698353402132,57.98298353402132,0.0,1.2686917678705925,,,1.116
120,57.564,Rush,SingleItem,Standard,3.542,2.212,completed,3.0,,57.76028569553952,58.91628569553952,0.0,1.3521417936974416,,,1.156
121,57.699,Rush,SmallLot,Critical,3.573,4.021,completed,4.0,,57.967701142405645,60.326701142405646,0.0,2.62782094531714,,,2.359
122,57.757,Custom,OneOff,Standard,6.875,3.164,completed,5.0,,57.96894981473935,66.87994981473935,0.0,9.12305289420295,,,8.911
123,57.927,Custom,EngineeringChange,Low,5.595,2.198,completed,2.0,,58.241349269369145,66.53534926936915,0.0,8.607948617250777,,,8.294
124,58.341,Custom,EngineeringChange,High,5.715,3.433,completed,6.0,,58.580798350625464,65.20179835062547,0.0,6.860768661793479,,,6.621
125,58.518,Rush,SingleItem,Standard,3.682,2.252,completed,0.0,,58.87139415283476,60.54539415283476,0.0,2.027890412497044,,,1.674
126,58.533,Custom,OneOff,Standard,5.5,2.771,completed,7.0,,58.74073084411992,62.075730844119924,0.0,3.5428372675656163,,,3.335
127,59.223,Custom,EngineeringChange,Low,5.723,2.235,completed,1.0,,59.56514737608502,62.53114737608502,0.0,3.308600216338462,,,2.966
128,60.081,Standard,ThreeOp,High,2.245,2.441,completed,3.0,,60.25377110387411,61.45377110387411,0.0,1.3722935643090963,,,1.2
129,60.614,Custom,OneOff,Low,6.528,2.465,completed,0.0,,60.84083402576482,69.83683402576482,0.0,9.222685001226047,,,8.996
130,61.166,Precision,TightTolerance,High,5.502,3.372,completed,4.0,,61.350022729393196,66.19902272939319,0.0,5.03300358951256,,,4.849
131,62.089,Rush,SmallLot,Standard,3.843,2.298,completed,3.0,,62.2184694252873,64.53046942528731,0.0,2.4414041684016254,,,2.312
132,62.234,Rush,SmallLot,Standard,4.446,2.47,completed,7.0,,62.47741460151918,64.44141460151918,0.0,2.207368605227771,,,1.964
133,62.253,Custom,EngineeringChange,Standard,6.276,2.993,completed,8.0,,62.50473777828746,74.67873777828746,0.0,12.425637560077043,,,12.174
134,62.95,Precision,UltraPrecision,Low,4.614,1.918,completed,1.0,,63.13592428308922,68.26492428308921,0.0,5.3154078562235725,,,5.129
135,63.116,Rush,SmallLot,Standard,4.426,2.465,completed,9.0,,63.42834782480793,68.36734782480792,0.0,5.251119224005549,,,4.939
136,63.757,Bulk,MediumBatch,Standard,1.915,1.747,completed,7.0,64.14785430539493,64.44141460151918,65.60541460151919,0.29356029612425516,1.848413548417497,,,1.164
137,63.878,Standard,TwoOp,Critical,3.425,3.978,completed,3.0,64.23182263822396,64.53046942528731,67.62946942528731,0.2986467870633476,3.75119355152723,,,3.099
138,64.468,Standard,SingleOp,Standard,3.366,2.162,completed,6.0,64.69655572042285,65.20179835062547,67.64579835062547,0.5052426302026163,3.1780357829399293,,,2.444
139,64.69,Standard,TwoOp,Standard,3.046,2.07,completed,4.0,65.20697830030096,66.19902272939319,71.81202272939319,0.9920444290922319,7.122321931782167,,,5.613
140,64.87,Standard,TwoOp,Standard,2.481,1.909,completed,7.0,65.1114803725774,65.60541460151919,70.66841460151919,0.4939342289417823,5.798913900977155,,,5.063
141,65.184,Standard,TwoOp,Standard,2.707,1.973,rejected,,65.35860294516918,,,,1.3070531434934054,timeout,66.49093220794903,3.193
142,65.283,Precision,UltraPrecision,High,5.435,3.353,completed,2.0,65.5770994419593,66.53534926936915,74.15234926936915,0.9582498274098441,8.869325863001862,,,7.617
143,65.412,Precision,TightTolerance,Low,5.87,2.277,completed,5.0,65.66797287634552,66.87994981473935,71.84694981473935,1.211976938393832,6.434650054961281,,,4.967
144,65.476,Precision,TightTolerance,High,4.676,3.136,completed,3.0,65.70141375250302,67.62946942528731,71.06146942528731,1.9280556727842963,5.5856493270798495,,,3.432
145,65.477,Bulk,LargeBatch,Standard,2.304,1.858,rejected,,65.67303568070108,,,,1.3709043838208714,timeout,66.84784668415907,1.78
146,65.516,Bulk,MediumBatch,Critical,2.489,3.711,completed,6.0,65.80666174836983,67.64579835062547,69.11279835062547,1.8391366022556355,3.5970151020058836,,,1.467
147,65.838,Precision,MultiAxis,Low,5.498,2.171,completed,1.0,66.05598004361808,68.26492428308921,71.08692428308922,2.208944239471137,5.249231506163682,,,2.822
148,66.067,Bulk,LargeBatch,Standard,1.896,1.742,rejected,,66.27933740126562,,,,0.8840610110570282,timeout,66.9506100176046,1.993
149,66.583,Bulk,MediumBatch,Standard,1.736,1.696,completed,9.0,66.80673340796956,68.36734782480792,69.70134782480793,1.5606144168383622,3.1187536832335496,,,1.334
150,66.834,Standard,SingleOp,Standard,2.933,2.038,rejected,,67.09167353250582,,,,1.154237017215749,timeout,67.98808001864082,1.867
151,66.837,Rush,SingleItem,High,3.222,2.721,rejected,,67.07794581902442,,,,0.9504139412285042,timeout,67.78758874669623,1.573
152,67.232,Precision,UltraPrecision,Standard,4.565,2.504,rejected,,67.42977854158659,,,,0.912145107092627,timeout,68.14456535241005,4.87
153,67.351,Custom,EngineeringChange,Low,6.589,2.483,rejected,,67.57088678655627,,,,0.8663414047388471,timeout,68.21698895638758,6.329
154,67.352,Bulk,LargeBatch,Critical,1.945,3.556,rejected,,67.6571072670322,,,,0.41530809594254947,timeout,67.76695254521796,2.121
155,67.674,Bulk,SmallBatch,High,2.004,2.373,rejected,,67.96089785288623,,,,0.7735032360505159,timeout,68.44747949597559,1.087
156,67.713,Rush,SmallLot,High,3.671,2.849,rejected,,67.93724852306009,,,,1.0756808238797362,timeout,68.78821617539836,1.857
157,68.072,Standard,SingleOp,Low,2.468,1.305,completed,9.0,68.39520688726896,69.70134782480793,75.14234782480793,1.30614093753897,7.070197460791704,,,5.441
158,68.101,Rush,SmallLot,Low,3.684,1.652,completed,6.0,68.24281155575392,69.11279835062547,71.44979835062547,0.8699867948715507,3.348952393478328,,,2.337
159,70.207,Rush,SmallLot,Low,4.281,1.823,rejected,0.0,,70.4853391955371,,0.0,1.406219753894689,quality_reject,71.6133391955371,1.128
160,70.433,Standard,TwoOp,Critical,3.716,4.062,rejected,,70.92014708673227,,,,0.7622257296480797,timeout,71.19532235248143,1.492
161,70.545,Precision,MultiAxis,Critical,4.433,4.267,completed,7.0,,70.68414536101203,75.24414536101203,0.0,4.699063758179463,,,4.56
162,70.549,Bulk,SmallBatch,Standard,2.677,1.965,completed,3.0,70.7597194704888,71.06146942528731,74.09446942528731,0.30174995479850963,3.5450523721808054,,,3.033
163,70.675,Rush,SmallLot,High,4.655,3.13,completed,6.0,70.9616065471117,71.44979835062547,74.07179835062547,0.48819180351377156,3.3972603394319663,,,2.622
164,70.716,Bulk,MediumBatch,High,1.25,2.157,completed,1.0,70.87808330807002,71.08692428308922,72.51292428308922,0.20884097501919996,1.7970765617388338,,,1.426
165,70.802,Bulk,SmallBatch,High,1.461,2.217,completed,0.0,71.14783943389693,71.6133391955371,72.7243391955371,0.46549976164016016,1.9221770396618467,,,1.111
166,70.87,Rush,SingleItem,Low,4.733,1.952,rejected,,71.02269351403037,,,,0.4862311827410508,timeout,71.35633257371808,2.113
167,71.08,Bulk,SmallBatch,Critical,1.604,3.458,completed,4.0,71.25068582498285,71.81202272939319,74.0950227293932,0.5613369044103393,3.015436591122281,,,2.283
168,71.302,Standard,ThreeOp,Low,2.243,1.241,completed,5.0,71.44929865577592,71.84694981473935,78.9319498147392,0.39765115896342706,7.630052466760148,,,4.385
169,71.479,Bulk,LargeBatch,High,1.24,2.154,completed,1.0,71.84274076459673,72.51292428308922,75.89092428308913,0.6701835184924931,4.411886723279821,,,1.878
170,71.855,Bulk,MediumBatch,High,1.755,2.301,completed,0.0,72.10556513226616,72.7243391955371,75.17533919553709,0.6187740632709335,3.3207530510508434,,,2.451
171,72.486,Rush,SingleItem,Low,4.341,1.84,rejected,,72.79187921652043,,,,0.8367437264225828,timeout,73.32237785983372,2.761
172,73.223,Rush,SingleItem,Standard,3.703,2.258,completed,6.0,73.37752139110438,74.07179835062547,76.49279835062548,0.6942769595210905,3.269456489972171,,,2.421
173,73.353,Bulk,SmallBatch,Standard,2.523,1.921,completed,3.0,73.7494607870519,74.09446942528731,74.97046942528732,0.34500863823541295,1.6172627585952597,,,0.876
174,73.828,Precision,UltraPrecision,High,4.903,3.201,completed,4.0,74.06858878771101,74.0950227293932,77.71302272939319,0.02643394168218549,3.8851793535770867,,,3.618
175,74.076,Bulk,SmallBatch,Low,1.499,1.028,completed,2.0,,74.37537540248363,75.29637540248363,0.0,1.2204036542844108,,,0.921
176,74.34,Rush,SmallLot,Low,4.091,1.769,completed,8.0,74.64050433417023,74.67873777828746,77.38073777828745,0.038233444117224735,3.040262300506569,,,2.702
177,75.04,Standard,SingleOp,Critical,3.003,3.858,rejected,0.0,,75.29182125552339,,0.0,6.681583803828829,quality_reject,81.72182125552317,2.53
178,75.298,Custom,Prototype,Standard,5.343,2.727,completed,2.0,,75.4529195870641,79.4009195870641,0.0,4.102634082425965,,,3.948
179,75.628,Standard,SingleOp,Low,2.076,1.193,completed,1.0,,75.94374446096612,79.21174446096612,0.0,3.584039622745152,,,3.268
180,76.071,Bulk,SmallBatch,Standard,1.515,1.633,completed,3.0,,76.40833694884446,77.23233694884446,0.0,1.1610058013552162,,,0.824
181,76.372,Precision,TightTolerance,High,5.414,3.347,rejected,7.0,,76.47823804531912,,0.0,9.251381736718386,quality_reject,85.62323804531911,9.145
182,78.308,Bulk,SmallBatch,High,1.818,2.319,completed,3.0,,78.67346499516626,80.35046499516626,0.0,2.0428571620907547,,,1.677
183,78.575,Precision,TightTolerance,Low,5.146,2.07,completed,4.0,,78.9131589996597,82.9541589996597,0.0,4.379468600640408,,,4.041
184,78.832,Standard,TwoOp,High,3.321,2.749,completed,6.0,,78.97433469289213,81.84333469289213,0.0,3.0111080067408267,,,2.869
185,78.845,Precision,UltraPrecision,High,4.909,3.203,completed,5.0,,78.9580724103974,84.31907241039741,0.0,5.474075550531694,,,5.361
186,78.878,Bulk,SmallBatch,Critical,1.672,3.478,completed,8.0,,79.10162979463227,80.29662979463227,0.0,1.4187630957326718,,,1.195
187,78.994,Precision,MultiAxis,Critical,4.428,4.265,completed,9.0,,79.36976138035725,82.52876138035725,0.0,3.534676577134391,,,3.159
188,79.004,Custom,OneOff,Low,5.807,2.259,completed,1.0,,79.3103437396299,88.0793437396299,0.0,9.074869706233557,,,8.769
189,79.569,Standard,TwoOp,Critical,2.893,3.827,completed,8.0,79.84481936291438,80.29662979463227,86.60962979463227,0.45181043171788815,7.040696540837786,,,6.313
