scenario,replication,seed,admission_rate,rejection_rate,avg_wait_hours,avg_machine_utilization,peak_queue_length,pct_time_queue_full,pct_time_under_pressure,avg_cycle_time_hours,rejection_rate_low_priority,rejection_rate_medium_priority,rejection_rate_high_priority,scrap_rate,avg_machine_downtime_fraction,n_jobs
base,11,423212905,0.9261465157832043,0.14413341274568195,0.19545631073223774,0.6167391304347827,7,0.0,0.1673913043478261,3.997291520650403,0.12065439672801637,0.15417867435158503,0.1532258064516129,0.06075044669446099,0.016956521739130433,1679
base,12,2090751035,0.9639468690702088,0.11511701454775458,0.09658987797933465,0.5818478260869565,5,0.0,0.10326086956521739,3.753691241784824,0.1079913606911447,0.12710566615620214,0.1053763440860215,0.07210626185958255,0.017499999999999998,1581
base,13,1710144404,0.948134092346616,0.12966476913345984,0.13449643978811096,0.5729347826086957,6,0.0,0.12717391304347825,3.8571904314568592,0.1091703056768559,0.1448382126348228,0.12869198312236288,0.07463630613535736,0.01423913043478261,1581
base,14,1329537773,0.964,0.12466666666666666,0.09068414567902593,0.5653260869565218,7,0.0,0.0967391304347826,3.7954859395851064,0.10514541387024609,0.1433389544688027,0.11956521739130435,0.08,0.017717391304347827,1500
base,15,849592255,0.9561952440550688,0.12891113892365458,0.0972810009646178,0.5741304347826087,6,0.0,0.0967391304347826,3.706376168591972,0.12076271186440678,0.13719512195121952,0.125531914893617,0.07759699624530664,0.013369565217391305,1598
base,16,468985624,0.9571984435797666,0.12127107652399481,0.09147026377668849,0.5583695652173913,4,0.0,0.1,3.760937436816168,0.10256410256410256,0.1152,0.14549180327868852,0.07457846952010376,0.013369565217391305,1542
base,17,2136523754,0.9538165490699166,0.12187299550994227,0.14117096026126996,0.5734782608695652,7,0.0,0.12065217391304348,3.8458081873918624,0.1279826464208243,0.10260586319218241,0.14049586776859505,0.06414368184733804,0.017608695652173913,1559
base,18,1755917123,0.9501891551071879,0.12168978562421186,0.1405781013041538,0.5908695652173913,7,0.0,0.11521739130434783,3.9315714936965485,0.12311015118790497,0.13479623824451412,0.10309278350515463,0.06431273644388398,0.020326086956521737,1586
base,19,1375310492,0.9561290322580646,0.11612903225806452,0.10259518287327307,0.5798913043478261,6,0.0,0.11630434782608695,3.8742420853431305,0.1091314031180401,0.11235955056179775,0.12761506276150628,0.06387096774193549,0.012282608695652173,1550
base,20,895364974,0.959748427672956,0.12515723270440252,0.10305272451623956,0.5778260869565217,5,0.0,0.10978260869565218,3.7424789583863647,0.1168032786885246,0.11201298701298701,0.15020576131687244,0.0779874213836478,0.015869565217391305,1590
base,21,514758343,0.9400123685837971,0.150278293135436,0.1518764127993569,0.5822826086956522,8,0.0010869565217391304,0.14565217391304347,3.805696908749257,0.11904761904761904,0.1674565560821485,0.16041666666666668,0.08163265306122448,0.014891304347826087,1617
base,22,34812825,0.9497206703910615,0.12538795779019243,0.11149372481715855,0.5959782608695652,6,0.0,0.11304347826086956,3.8325080422501547,0.12422360248447205,0.125193199381762,0.12681912681912683,0.06641837368094351,0.016195652173913045,1611
base,23,1801689842,0.9403810694529809,0.13583282114320835,0.16726190191412635,0.5946739130434783,7,0.0,0.14891304347826087,3.9626198730912403,0.1078838174273859,0.14912280701754385,0.14533622559652928,0.06883835279655809,0.017934782608695653,1627
